id1;id2;start1;end1;start2;end2;E
Gene2603;sRNA9;877;885;172;180;-11.99
Gene1951;sRNA9;1029;1048;164;183;-11.99
Gene1378;sRNA9;957;985;44;72;-11.99
Gene2486;sRNA62;523;530;50;57;-11.99
Gene2112;sRNA42;798;830;71;103;-11.99
Gene1646;sRNA9;866;876;39;49;-11.99
Gene2664;sRNA2;1265;1290;109;134;-11.98
Gene1254;sRNA28;276;295;171;190;-11.98
Gene2585;sRNA193;42;70;178;206;-11.98
Gene350;sRNA6;1229;1249;173;193;-11.98
Gene2433;sRNA176;1453;1461;194;202;-11.98
Gene1044;sRNA2;52;81;80;109;-11.98
Gene257;sRNA166;1132;1154;9;31;-11.98
Gene787;sRNA197;145;152;63;70;-11.98
Gene635;sRNA145;755;764;119;128;-11.98
Gene2381;sRNA79;677;701;184;208;-11.98
Gene1676;sRNA9;1139;1161;117;139;-11.98
Gene2335;sRNA183;1157;1164;117;124;-11.98
Gene487;sRNA7;304;333;59;88;-11.98
Gene1233;sRNA152;934;955;197;218;-11.98
Gene2114;sRNA143;255;266;165;176;-11.97
Gene23;sRNA190;460;471;65;76;-11.97
Gene2479;sRNA76;813;823;135;145;-11.97
Gene2140;sRNA9;361;380;57;76;-11.97
Gene135;sRNA111;495;507;45;57;-11.97
Gene234;sRNA154;1297;1304;109;116;-11.97
Gene445;sRNA113;920;945;44;69;-11.97
Gene871;sRNA226;944;969;19;44;-11.97
Gene2854;sRNA59;1191;1217;127;153;-11.97
Gene597;sRNA90;1009;1018;12;21;-11.97
Gene34;sRNA223;275;293;106;124;-11.97
Gene176;sRNA225;95;120;73;98;-11.97
Gene464;sRNA50;1489;1510;166;187;-11.97
Gene2754;sRNA29;427;446;88;107;-11.97
Gene362;sRNA145;48;56;132;140;-11.97
Gene1991;sRNA226;1302;1328;142;168;-11.97
Gene430;sRNA89;994;1027;66;99;-11.96
Gene1740;sRNA305;1080;1105;15;40;-11.96
Gene194;sRNA165;1355;1374;92;111;-11.96
Gene675;sRNA104;109;134;148;173;-11.96
Gene1195;sRNA229;1056;1063;192;199;-11.96
Gene351;sRNA202;596;621;149;174;-11.96
Gene525;sRNA222;1091;1118;63;90;-11.96
Gene858;sRNA225;148;171;102;125;-11.96
Gene2065;sRNA125;1184;1193;131;140;-11.96
Gene1951;sRNA200;788;817;148;177;-11.96
Gene2759;sRNA125;808;828;42;62;-11.96
Gene450;sRNA123;574;600;92;118;-11.96
Gene1464;sRNA227;610;639;62;91;-11.95
Gene1946;sRNA9;245;253;92;100;-11.95
Gene268;sRNA223;439;462;83;106;-11.95
Gene1774;sRNA245;1147;1158;159;170;-11.95
Gene1006;sRNA198;488;496;46;54;-11.95
Gene1665;sRNA259;191;219;109;137;-11.95
Gene2508;sRNA37;205;236;113;144;-11.95
Gene156;sRNA6;913;934;86;107;-11.95
Gene674;sRNA204;81;93;169;181;-11.95
Gene2720;sRNA172;511;521;176;186;-11.95
Gene2668;sRNA32;1159;1186;145;172;-11.95
Gene2739;sRNA50;1477;1494;117;134;-11.95
Gene278;sRNA58;814;831;191;208;-11.95
Gene211;sRNA154;981;1006;150;175;-11.95
Gene1449;sRNA79;507;527;12;32;-11.95
Gene2665;sRNA26;589;601;146;158;-11.95
Gene2363;sRNA39;694;723;73;102;-11.95
Gene2551;sRNA207;1442;1466;64;88;-11.95
Gene1123;sRNA70;603;622;194;213;-11.94
Gene1954;sRNA186;1427;1452;103;128;-11.94
Gene394;sRNA185;1159;1188;142;171;-11.94
Gene2488;sRNA56;633;663;75;105;-11.94
Gene939;sRNA207;1155;1168;61;74;-11.94
Gene848;sRNA70;1179;1208;79;108;-11.94
Gene639;sRNA156;239;250;47;58;-11.94
Gene488;sRNA127;282;290;104;112;-11.94
Gene2061;sRNA9;526;535;82;91;-11.94
Gene832;sRNA272;732;756;77;101;-11.94
Gene2414;sRNA213;575;599;92;116;-11.94
Gene1666;sRNA3;1082;1111;115;144;-11.94
Gene2576;sRNA185;294;301;152;159;-11.94
Gene722;sRNA140;942;969;33;60;-11.94
Gene2482;sRNA142;1430;1441;32;43;-11.94
Gene387;sRNA133;108;129;135;156;-11.94
Gene2692;sRNA153;505;536;89;120;-11.94
Gene61;sRNA56;838;865;34;61;-11.94
Gene794;sRNA176;1018;1041;192;215;-11.94
Gene500;sRNA83;1050;1059;88;97;-11.94
Gene578;sRNA97;269;283;1;15;-11.94
Gene225;sRNA235;839;854;70;85;-11.94
Gene1990;sRNA137;944;974;35;65;-11.94
Gene528;sRNA152;766;789;12;35;-11.94
Gene790;sRNA223;74;92;107;125;-11.93
Gene114;sRNA124;907;924;89;106;-11.93
Gene920;sRNA194;585;593;78;86;-11.93
Gene2025;sRNA205;475;497;187;209;-11.93
Gene2650;sRNA97;1169;1195;193;219;-11.93
Gene1584;sRNA73;1376;1397;129;150;-11.93
Gene1732;sRNA267;767;784;192;209;-11.93
Gene2631;sRNA1;1254;1260;87;93;-11.93
Gene2712;sRNA189;295;329;148;182;-11.93
Gene1595;sRNA9;1201;1226;129;154;-11.93
Gene2498;sRNA50;519;530;157;168;-11.93
Gene1740;sRNA33;1009;1026;41;58;-11.93
Gene226;sRNA197;967;978;120;131;-11.93
Gene2615;sRNA170;632;644;133;145;-11.93
Gene376;sRNA229;514;542;78;106;-11.93
Gene1143;sRNA90;368;377;169;178;-11.93
Gene2617;sRNA224;1216;1232;24;40;-11.93
Gene2452;sRNA265;1218;1249;29;60;-11.92
Gene1963;sRNA87;1302;1329;164;191;-11.92
Gene571;sRNA135;815;848;129;162;-11.92
Gene1017;sRNA19;1189;1215;39;65;-11.92
Gene1704;sRNA101;341;373;137;169;-11.92
Gene2680;sRNA27;1256;1275;136;155;-11.92
Gene5;sRNA19;242;274;174;206;-11.92
Gene594;sRNA238;879;907;138;166;-11.92
Gene971;sRNA288;1086;1114;160;188;-11.92
Gene177;sRNA225;668;677;167;176;-11.92
Gene808;sRNA90;741;769;90;118;-11.92
Gene2620;sRNA157;1353;1384;140;171;-11.92
Gene893;sRNA233;920;941;45;66;-11.91
Gene1481;sRNA108;319;343;147;171;-11.91
Gene1476;sRNA3;49;60;125;136;-11.91
Gene2067;sRNA53;1468;1486;27;45;-11.91
Gene1807;sRNA247;1324;1330;166;172;-11.91
Gene2540;sRNA161;654;666;82;94;-11.91
Gene517;sRNA56;505;523;92;110;-11.91
Gene1290;sRNA57;368;389;104;125;-11.91
Gene1707;sRNA3;1018;1034;110;126;-11.91
Gene2506;sRNA133;778;796;110;128;-11.91
Gene245;sRNA109;1180;1197;42;59;-11.91
Gene673;sRNA9;998;1009;60;71;-11.91
Gene2731;sRNA213;1450;1469;122;141;-11.91
Gene1853;sRNA79;1062;1091;112;141;-11.91
Gene683;sRNA153;7;30;88;111;-11.91
Gene1151;sRNA285;1339;1352;82;95;-11.91
Gene383;sRNA264;598;625;144;171;-11.91
Gene2426;sRNA232;1028;1057;36;65;-11.91
Gene2126;sRNA217;76;85;76;85;-11.91
Gene1046;sRNA9;1292;1308;153;169;-11.91
Gene225;sRNA9;414;434;17;37;-11.9
Gene450;sRNA86;79;106;65;92;-11.9
Gene1378;sRNA97;724;747;4;27;-11.9
Gene1123;sRNA251;1307;1324;158;175;-11.9
Gene446;sRNA257;364;377;178;191;-11.9
Gene1681;sRNA189;768;782;135;149;-11.9
Gene955;sRNA6;81;95;112;126;-11.9
Gene71;sRNA165;1188;1217;45;74;-11.9
Gene1520;sRNA33;914;938;166;190;-11.9
Gene383;sRNA223;395;413;193;211;-11.9
Gene409;sRNA85;1213;1225;96;108;-11.9
Gene240;sRNA231;970;980;194;204;-11.9
Gene210;sRNA238;100;119;19;38;-11.9
Gene2391;sRNA128;922;945;195;218;-11.9
Gene366;sRNA200;1179;1197;136;154;-11.9
Gene883;sRNA153;564;572;185;193;-11.9
Gene2681;sRNA242;336;360;169;193;-11.9
Gene926;sRNA9;284;297;8;21;-11.9
Gene667;sRNA105;133;160;196;223;-11.9
Gene1606;sRNA46;1383;1390;13;20;-11.9
Gene393;sRNA187;104;125;136;157;-11.9
Gene452;sRNA187;242;254;133;145;-11.89
Gene2803;sRNA163;438;459;115;136;-11.89
Gene2096;sRNA50;1005;1021;162;178;-11.89
Gene1194;sRNA196;1388;1420;67;99;-11.89
Gene2658;sRNA77;620;635;109;124;-11.89
Gene2746;sRNA138;1373;1387;147;161;-11.89
Gene2802;sRNA222;1068;1096;9;37;-11.89
Gene492;sRNA202;1031;1061;146;176;-11.89
Gene1823;sRNA76;910;929;161;180;-11.89
Gene1747;sRNA210;1230;1242;129;141;-11.89
Gene2626;sRNA10;146;178;12;44;-11.89
Gene535;sRNA9;1449;1479;26;56;-11.89
Gene2746;sRNA266;638;654;67;83;-11.89
Gene1174;sRNA85;479;503;70;94;-11.89
Gene222;sRNA109;1477;1509;177;209;-11.88
Gene1113;sRNA228;753;773;144;164;-11.88
Gene658;sRNA242;1155;1163;168;176;-11.88
Gene2599;sRNA3;28;34;167;173;-11.88
Gene1703;sRNA97;393;416;178;201;-11.88
Gene1789;sRNA9;1232;1259;134;161;-11.88
Gene1528;sRNA172;216;233;43;60;-11.88
Gene1026;sRNA53;832;863;160;191;-11.88
Gene2684;sRNA211;1183;1217;52;86;-11.88
Gene2124;sRNA34;526;556;93;123;-11.88
Gene808;sRNA70;861;882;117;138;-11.88
Gene203;sRNA59;943;957;72;86;-11.88
Gene1647;sRNA56;1199;1221;149;171;-11.88
Gene1390;sRNA245;1198;1204;41;47;-11.88
Gene482;sRNA126;261;295;94;128;-11.88
Gene726;sRNA211;885;898;30;43;-11.87
Gene349;sRNA145;651;668;95;112;-11.87
Gene2336;sRNA187;1397;1404;57;64;-11.87
Gene1147;sRNA269;64;71;192;199;-11.87
Gene27;sRNA34;275;296;150;171;-11.87
Gene1324;sRNA83;201;222;155;176;-11.87
Gene2423;sRNA6;120;147;192;219;-11.87
Gene102;sRNA29;315;335;181;201;-11.87
Gene1758;sRNA96;751;783;68;100;-11.87
Gene600;sRNA168;1422;1450;71;99;-11.87
Gene1991;sRNA190;670;699;152;181;-11.87
Gene623;sRNA180;591;609;34;52;-11.87
Gene960;sRNA235;361;388;197;224;-11.87
Gene344;sRNA9;78;88;77;87;-11.86
Gene383;sRNA24;701;708;107;114;-11.86
Gene482;sRNA295;589;614;75;100;-11.86
Gene891;sRNA243;1254;1276;167;189;-11.86
Gene1608;sRNA82;1134;1163;62;91;-11.86
Gene2295;sRNA31;76;100;52;76;-11.86
Gene2633;sRNA128;656;680;105;129;-11.86
Gene2722;sRNA200;439;472;173;206;-11.86
Gene1591;sRNA245;673;691;5;23;-11.86
Gene974;sRNA9;493;523;79;109;-11.86
Gene374;sRNA145;1279;1309;166;196;-11.86
Gene2511;sRNA145;1011;1033;55;77;-11.86
Gene2721;sRNA16;372;378;56;62;-11.86
Gene1420;sRNA196;1139;1160;78;99;-11.86
Gene1848;sRNA95;1394;1420;18;44;-11.86
Gene1007;sRNA97;12;22;40;50;-11.86
Gene866;sRNA239;272;302;29;59;-11.86
Gene1401;sRNA50;1306;1320;194;208;-11.86
Gene1102;sRNA80;790;807;100;117;-11.85
Gene1707;sRNA97;151;178;170;197;-11.85
Gene2777;sRNA48;989;1011;87;109;-11.85
Gene329;sRNA151;763;789;125;151;-11.85
Gene2703;sRNA285;109;131;149;171;-11.85
Gene327;sRNA92;457;479;25;47;-11.85
Gene665;sRNA7;860;885;88;113;-11.85
Gene697;sRNA285;477;500;103;126;-11.85
Gene206;sRNA73;744;778;76;110;-11.85
Gene1470;sRNA285;620;650;26;56;-11.85
Gene134;sRNA69;104;136;144;176;-11.85
Gene2387;sRNA160;100;123;113;136;-11.85
Gene856;sRNA144;415;427;166;178;-11.85
Gene541;sRNA185;394;419;153;178;-11.85
Gene1555;sRNA124;887;894;49;56;-11.84
Gene893;sRNA125;821;833;4;16;-11.84
Gene759;sRNA142;1324;1352;186;214;-11.84
Gene301;sRNA171;850;877;179;206;-11.84
Gene1078;sRNA176;1425;1452;38;65;-11.84
Gene1907;sRNA97;1089;1108;144;163;-11.84
Gene812;sRNA63;136;165;56;85;-11.84
Gene472;sRNA104;1463;1470;74;81;-11.84
Gene67;sRNA170;851;877;23;49;-11.84
Gene187;sRNA199;1356;1379;76;99;-11.84
Gene2033;sRNA48;314;329;146;161;-11.84
Gene1634;sRNA72;973;997;195;219;-11.84
Gene141;sRNA267;270;293;98;121;-11.83
Gene2577;sRNA232;969;981;181;193;-11.83
Gene588;sRNA144;233;262;96;125;-11.83
Gene2165;sRNA81;1170;1203;129;162;-11.83
Gene524;sRNA9;1195;1208;199;212;-11.83
Gene538;sRNA19;1325;1351;32;58;-11.83
Gene1620;sRNA50;1251;1284;150;183;-11.83
Gene1765;sRNA125;856;887;40;71;-11.83
Gene2776;sRNA235;839;853;157;171;-11.83
Gene2767;sRNA48;207;225;184;202;-11.83
Gene1178;sRNA74;44;73;135;164;-11.83
Gene2076;sRNA72;578;589;163;174;-11.83
Gene1333;sRNA28;975;984;80;89;-11.83
Gene523;sRNA237;358;391;193;226;-11.82
Gene19;sRNA77;263;294;119;150;-11.82
Gene1905;sRNA9;122;143;117;138;-11.82
Gene1379;sRNA36;1200;1234;48;82;-11.82
Gene2242;sRNA97;1197;1227;156;186;-11.82
Gene635;sRNA196;778;794;108;124;-11.82
Gene736;sRNA157;516;545;152;181;-11.82
Gene2486;sRNA116;1418;1444;166;192;-11.82
Gene216;sRNA185;124;158;143;177;-11.82
Gene1383;sRNA267;508;515;84;91;-11.82
Gene1667;sRNA153;1059;1072;101;114;-11.82
Gene2380;sRNA50;514;526;44;56;-11.81
Gene26;sRNA162;1319;1346;130;157;-11.81
Gene1100;sRNA50;207;215;162;170;-11.81
Gene126;sRNA187;863;894;135;166;-11.81
Gene2619;sRNA221;1459;1479;124;144;-11.81
Gene2311;sRNA103;142;160;36;54;-11.81
Gene1292;sRNA25;47;60;161;174;-11.81
Gene589;sRNA144;996;1012;156;172;-11.81
Gene1555;sRNA147;856;880;72;96;-11.81
Gene1601;sRNA9;806;814;180;188;-11.81
Gene2314;sRNA32;747;772;154;179;-11.81
Gene2321;sRNA127;1371;1400;113;142;-11.81
Gene559;sRNA211;83;114;121;152;-11.81
Gene446;sRNA9;519;525;63;69;-11.81
Gene2816;sRNA75;1452;1474;128;150;-11.81
Gene386;sRNA74;514;527;50;63;-11.81
Gene2323;sRNA223;1482;1514;150;182;-11.81
Gene539;sRNA226;475;486;56;67;-11.81
Gene1219;sRNA244;177;191;109;123;-11.81
Gene1943;sRNA267;848;857;93;102;-11.8
Gene899;sRNA147;1426;1442;39;55;-11.8
Gene55;sRNA243;1300;1321;124;145;-11.8
Gene2400;sRNA221;255;262;161;168;-11.8
Gene58;sRNA9;1172;1181;42;51;-11.8
Gene1229;sRNA25;834;861;173;200;-11.8
Gene821;sRNA151;1436;1455;70;89;-11.8
Gene571;sRNA92;932;946;25;39;-11.8
Gene2656;sRNA9;266;276;8;18;-11.8
Gene2142;sRNA77;746;763;91;108;-11.8
Gene915;sRNA278;14;37;57;80;-11.8
Gene1607;sRNA80;438;470;117;149;-11.8
Gene1500;sRNA35;1351;1366;11;26;-11.8
Gene1370;sRNA234;985;1019;174;208;-11.8
Gene898;sRNA138;779;797;118;136;-11.8
Gene2328;sRNA38;122;130;91;99;-11.8
Gene1440;sRNA61;1324;1356;25;57;-11.8
Gene2293;sRNA160;1414;1446;13;45;-11.79
Gene2518;sRNA235;169;189;116;136;-11.79
Gene1750;sRNA1;1269;1303;29;63;-11.79
Gene2426;sRNA47;784;796;151;163;-11.79
Gene4;sRNA93;1039;1068;117;146;-11.79
Gene1420;sRNA190;470;501;30;61;-11.79
Gene206;sRNA38;1;35;5;39;-11.79
Gene699;sRNA9;1316;1342;42;68;-11.79
Gene555;sRNA222;1423;1432;69;78;-11.79
Gene76;sRNA104;601;612;68;79;-11.79
Gene2217;sRNA97;1028;1055;99;126;-11.79
Gene1717;sRNA162;1349;1364;168;183;-11.79
Gene1758;sRNA204;1126;1132;85;91;-11.79
Gene1779;sRNA224;864;874;44;54;-11.78
Gene2199;sRNA249;627;637;29;39;-11.78
Gene949;sRNA211;580;589;30;39;-11.78
Gene669;sRNA288;426;441;112;127;-11.78
Gene2333;sRNA59;782;816;133;167;-11.78
Gene443;sRNA196;1138;1157;42;61;-11.78
Gene1003;sRNA62;402;410;17;25;-11.78
Gene1020;sRNA90;363;387;189;213;-11.78
Gene42;sRNA152;681;701;65;85;-11.78
Gene157;sRNA140;971;995;190;214;-11.78
Gene2619;sRNA242;807;836;57;86;-11.78
Gene422;sRNA157;324;347;75;98;-11.78
Gene870;sRNA43;1308;1337;8;37;-11.78
Gene1371;sRNA43;656;685;78;107;-11.78
Gene520;sRNA211;755;766;69;80;-11.78
Gene982;sRNA36;747;768;46;67;-11.78
Gene489;sRNA13;45;56;159;170;-11.78
Gene1285;sRNA16;341;353;6;18;-11.78
Gene2767;sRNA43;565;587;2;24;-11.77
Gene2421;sRNA9;173;195;84;106;-11.77
Gene1647;sRNA173;82;93;44;55;-11.77
Gene1162;sRNA201;646;657;152;163;-11.77
Gene2589;sRNA40;712;720;77;85;-11.77
Gene2320;sRNA71;256;280;30;54;-11.77
Gene807;sRNA126;1374;1399;74;99;-11.77
Gene127;sRNA171;107;120;9;22;-11.77
Gene119;sRNA205;755;789;91;125;-11.77
Gene1210;sRNA183;1185;1205;91;111;-11.77
Gene643;sRNA139;938;953;43;58;-11.77
Gene2681;sRNA267;1235;1267;45;77;-11.77
Gene1602;sRNA101;414;434;107;127;-11.77
Gene2774;sRNA50;1389;1395;71;77;-11.77
Gene2424;sRNA154;650;667;134;151;-11.77
Gene539;sRNA157;55;70;30;45;-11.76
Gene1177;sRNA245;905;930;91;116;-11.76
Gene2228;sRNA286;1050;1083;49;82;-11.76
Gene526;sRNA126;162;179;112;129;-11.76
Gene710;sRNA29;530;538;8;16;-11.76
Gene554;sRNA199;498;507;57;66;-11.76
Gene2696;sRNA2;432;450;132;150;-11.76
Gene1570;sRNA223;1087;1111;26;50;-11.76
Gene2099;sRNA11;840;853;166;179;-11.76
Gene131;sRNA79;977;984;51;58;-11.76
Gene1823;sRNA131;1111;1142;18;49;-11.76
Gene644;sRNA13;508;521;71;84;-11.76
Gene2506;sRNA223;166;186;113;133;-11.76
Gene2155;sRNA32;1290;1296;185;191;-11.76
Gene14;sRNA125;653;666;199;212;-11.76
Gene2200;sRNA9;1113;1120;75;82;-11.76
Gene972;sRNA267;1406;1422;172;188;-11.76
Gene2529;sRNA280;1398;1432;76;110;-11.76
Gene1055;sRNA19;407;420;138;151;-11.75
Gene524;sRNA25;1209;1232;63;86;-11.75
Gene2674;sRNA74;558;566;26;34;-11.75
Gene1623;sRNA9;703;732;79;108;-11.75
Gene2321;sRNA6;517;546;137;166;-11.75
Gene1438;sRNA6;838;848;161;171;-11.75
Gene2239;sRNA9;638;654;160;176;-11.75
Gene1984;sRNA147;1101;1122;78;99;-11.75
Gene659;sRNA225;682;694;46;58;-11.75
Gene2680;sRNA227;397;425;10;38;-11.75
Gene42;sRNA157;151;170;153;172;-11.75
Gene2390;sRNA18;1378;1410;23;55;-11.75
Gene271;sRNA9;690;720;183;213;-11.75
Gene2683;sRNA45;395;426;184;215;-11.75
Gene381;sRNA6;199;231;174;206;-11.75
Gene1045;sRNA259;123;157;99;133;-11.75
Gene2646;sRNA216;17;44;68;95;-11.75
Gene2371;sRNA249;712;726;88;102;-11.75
Gene2768;sRNA6;412;426;50;64;-11.75
Gene2388;sRNA7;1319;1330;183;194;-11.74
Gene1927;sRNA38;108;136;151;179;-11.74
Gene817;sRNA9;1109;1140;7;38;-11.74
Gene960;sRNA223;1450;1483;56;89;-11.74
Gene2194;sRNA106;723;738;180;195;-11.74
Gene1170;sRNA15;628;651;110;133;-11.74
Gene548;sRNA56;455;471;4;20;-11.74
Gene1615;sRNA242;935;956;184;205;-11.74
Gene2238;sRNA36;114;127;175;188;-11.74
Gene136;sRNA152;715;725;147;157;-11.74
Gene1072;sRNA210;360;374;13;27;-11.74
Gene1277;sRNA50;41;59;43;61;-11.74
Gene455;sRNA208;95;120;73;98;-11.74
Gene1782;sRNA97;1189;1200;164;175;-11.74
Gene173;sRNA108;99;113;127;141;-11.73
Gene444;sRNA131;572;586;189;203;-11.73
Gene1721;sRNA9;602;625;70;93;-11.73
Gene499;sRNA92;697;716;177;196;-11.73
Gene673;sRNA127;1152;1168;40;56;-11.73
Gene2436;sRNA206;955;974;20;39;-11.73
Gene2725;sRNA53;1312;1321;97;106;-11.73
Gene2345;sRNA50;817;835;77;95;-11.73
Gene2076;sRNA9;1004;1017;96;109;-11.73
Gene1565;sRNA50;127;143;75;91;-11.73
Gene1379;sRNA220;388;422;25;59;-11.73
Gene903;sRNA80;321;345;124;148;-11.73
Gene1208;sRNA24;504;529;80;105;-11.73
Gene895;sRNA126;1037;1061;38;62;-11.73
Gene466;sRNA32;853;859;58;64;-11.73
Gene2166;sRNA124;1484;1493;112;121;-11.73
Gene1387;sRNA224;333;359;61;87;-11.72
Gene2190;sRNA9;371;402;163;194;-11.72
Gene2680;sRNA234;944;968;114;138;-11.72
Gene2116;sRNA213;314;323;189;198;-11.72
Gene2690;sRNA187;150;175;78;103;-11.72
Gene167;sRNA49;525;543;7;25;-11.72
Gene1835;sRNA67;658;682;79;103;-11.72
Gene419;sRNA234;424;431;7;14;-11.72
Gene28;sRNA116;440;473;11;44;-11.72
Gene736;sRNA81;450;483;175;208;-11.72
Gene1874;sRNA16;1318;1348;76;106;-11.72
Gene2557;sRNA45;513;539;111;137;-11.71
Gene455;sRNA261;792;801;85;94;-11.71
Gene177;sRNA197;910;924;157;171;-11.71
Gene20;sRNA103;137;162;59;84;-11.71
Gene1191;sRNA263;469;494;43;68;-11.71
Gene2814;sRNA190;54;86;83;115;-11.71
Gene2643;sRNA72;211;245;141;175;-11.71
Gene1249;sRNA259;337;355;96;114;-11.71
Gene2369;sRNA59;393;413;19;39;-11.71
Gene1816;sRNA43;1415;1425;13;23;-11.71
Gene2306;sRNA35;412;445;125;158;-11.71
Gene2660;sRNA168;1190;1218;28;56;-11.7
Gene370;sRNA70;420;453;115;148;-11.7
Gene1821;sRNA245;351;369;22;40;-11.7
Gene2115;sRNA177;973;995;33;55;-11.7
Gene1070;sRNA153;1466;1496;20;50;-11.7
Gene1769;sRNA53;302;317;5;20;-11.7
Gene703;sRNA180;1339;1350;172;183;-11.7
Gene1868;sRNA34;1176;1188;142;154;-11.7
Gene1931;sRNA174;767;781;135;149;-11.7
Gene150;sRNA209;1267;1295;38;66;-11.7
Gene1333;sRNA87;747;756;45;54;-11.7
Gene470;sRNA9;969;990;169;190;-11.7
Gene564;sRNA224;1015;1030;137;152;-11.7
Gene1584;sRNA7;465;474;167;176;-11.7
Gene1853;sRNA1;1270;1289;23;42;-11.7
Gene1118;sRNA117;894;926;79;111;-11.7
Gene606;sRNA207;971;985;86;100;-11.69
Gene1620;sRNA80;487;521;37;71;-11.69
Gene1178;sRNA9;857;867;6;16;-11.69
Gene74;sRNA25;833;846;122;135;-11.69
Gene141;sRNA37;1412;1428;151;167;-11.69
Gene795;sRNA153;917;925;181;189;-11.69
Gene550;sRNA11;1008;1029;190;211;-11.69
Gene1742;sRNA34;1200;1233;56;89;-11.69
Gene1488;sRNA19;447;476;129;158;-11.69
Gene458;sRNA144;354;380;182;208;-11.69
Gene1905;sRNA209;1049;1069;70;90;-11.69
Gene76;sRNA97;723;752;92;121;-11.69
Gene2519;sRNA53;138;169;162;193;-11.69
Gene1317;sRNA220;1353;1364;67;78;-11.69
Gene1782;sRNA64;1224;1238;108;122;-11.69
Gene2341;sRNA16;298;325;152;179;-11.68
Gene998;sRNA63;727;737;99;109;-11.68
Gene1196;sRNA142;1348;1377;121;150;-11.68
Gene896;sRNA124;1152;1165;192;205;-11.68
Gene1260;sRNA224;236;254;133;151;-11.68
Gene460;sRNA221;1049;1055;183;189;-11.68
Gene2603;sRNA238;1455;1467;191;203;-11.68
Gene1410;sRNA36;545;559;153;167;-11.68
Gene561;sRNA80;803;833;139;169;-11.68
Gene2756;sRNA41;861;870;154;163;-11.68
Gene2244;sRNA265;38;51;35;48;-11.68
Gene731;sRNA108;229;237;93;101;-11.68
Gene136;sRNA221;851;864;124;137;-11.67
Gene2730;sRNA143;1080;1106;96;122;-11.67
Gene1764;sRNA24;548;575;111;138;-11.67
Gene559;sRNA223;356;378;42;64;-11.67
Gene351;sRNA199;1090;1114;87;111;-11.67
Gene687;sRNA169;350;372;186;208;-11.67
Gene1497;sRNA97;1254;1261;61;68;-11.67
Gene1505;sRNA87;356;372;10;26;-11.67
Gene154;sRNA95;815;823;164;172;-11.67
Gene571;sRNA190;1379;1385;4;10;-11.67
Gene1114;sRNA67;92;112;138;158;-11.67
Gene260;sRNA7;63;84;4;25;-11.67
Gene923;sRNA59;63;75;120;132;-11.66
Gene1267;sRNA152;498;504;132;138;-11.66
Gene589;sRNA125;252;267;101;116;-11.66
Gene422;sRNA133;591;624;67;100;-11.66
Gene2723;sRNA205;875;898;169;192;-11.66
Gene1794;sRNA187;159;174;48;63;-11.66
Gene863;sRNA9;1372;1388;76;92;-11.66
Gene194;sRNA167;52;58;174;180;-11.66
Gene1693;sRNA98;517;547;158;188;-11.66
Gene325;sRNA224;903;932;1;30;-11.66
Gene1756;sRNA30;1284;1292;189;197;-11.66
Gene1705;sRNA60;680;698;39;57;-11.66
Gene19;sRNA19;493;511;89;107;-11.65
Gene2363;sRNA71;1125;1145;81;101;-11.65
Gene2343;sRNA133;412;421;183;192;-11.65
Gene518;sRNA108;301;311;130;140;-11.65
Gene1114;sRNA142;257;275;180;198;-11.65
Gene2639;sRNA285;734;760;2;28;-11.65
Gene2153;sRNA157;847;861;160;174;-11.65
Gene1734;sRNA135;1153;1170;138;155;-11.65
Gene1966;sRNA45;1281;1310;34;63;-11.65
Gene1796;sRNA9;97;115;31;49;-11.64
Gene502;sRNA338;30;55;28;53;-11.64
Gene110;sRNA139;1414;1430;156;172;-11.64
Gene486;sRNA179;70;104;56;90;-11.64
Gene2237;sRNA219;698;706;177;185;-11.64
Gene126;sRNA173;1311;1345;189;223;-11.64
Gene2265;sRNA93;787;819;16;48;-11.64
Gene144;sRNA209;619;638;199;218;-11.64
Gene2431;sRNA220;17;30;35;48;-11.64
Gene1222;sRNA97;1362;1368;199;205;-11.64
Gene1352;sRNA47;1228;1235;106;113;-11.64
Gene1066;sRNA127;10;44;8;42;-11.64
Gene474;sRNA242;731;741;193;203;-11.64
Gene1978;sRNA50;1101;1125;56;80;-11.64
Gene524;sRNA82;1256;1279;92;115;-11.64
Gene1757;sRNA221;846;854;131;139;-11.64
Gene423;sRNA109;856;863;124;131;-11.64
Gene2692;sRNA9;955;978;69;92;-11.64
Gene2033;sRNA257;634;666;158;190;-11.63
Gene644;sRNA96;1457;1482;71;96;-11.63
Gene1842;sRNA308;1436;1450;153;167;-11.63
Gene1272;sRNA72;154;161;78;85;-11.63
Gene2641;sRNA100;112;134;192;214;-11.63
Gene101;sRNA221;1059;1088;107;136;-11.63
Gene1218;sRNA50;77;111;112;146;-11.63
Gene1967;sRNA95;1212;1228;75;91;-11.63
Gene951;sRNA36;976;991;184;199;-11.63
Gene2666;sRNA28;828;859;178;209;-11.63
Gene2147;sRNA197;1302;1319;129;146;-11.63
Gene1260;sRNA200;511;537;71;97;-11.63
Gene1519;sRNA183;365;379;122;136;-11.63
Gene899;sRNA9;881;912;51;82;-11.63
Gene952;sRNA258;1123;1136;36;49;-11.63
Gene2718;sRNA24;646;656;39;49;-11.63
Gene1122;sRNA151;672;696;194;218;-11.63
Gene650;sRNA42;280;292;187;199;-11.63
Gene1937;sRNA264;598;619;170;191;-11.63
